"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000163166",1044.0471734974,0.0644677013138979,0.0656644478614509,0.981774817476908,0.326210796973893,0.436664316689604,"IWS1","55677","interacts with SUPT6H, CTD assembly factor 1"
"ENSG00000109762",457.638917495727,0.0908398646436736,0.0925561276470227,0.981457056955814,0.326367401195933,0.436834313457751,"SNX25","83891","sorting nexin 25"
"ENSG00000103343",130.550078574259,0.160670138779987,0.163798604314281,0.98090053607361,0.326641793109442,0.437161920857829,"ZNF174","7727","zinc finger protein 174"
"ENSG00000179902",0.827671295280882,-2.05067923770187,2.09086728932931,-0.980779243220007,0.3267016162829,0.437202326225661,"CFAP276","127003","cilia and flagella associated protein 276"
"ENSG00000213204",3.54148212470977,-0.927355552787124,0.94562993439087,-0.980674912099184,0.326753079408446,0.437231537601325,NA,NA,NA
"ENSG00000234289",1.7732809941756,-1.45083351463904,1.47981059808199,-0.980418383622533,0.326879638896821,0.437361221754212,"H2BS1","54145","H2B.S histone 1"
"ENSG00000001167",678.678533982465,0.0828613826478399,0.0845304288963464,0.980255083639134,0.326960220267516,0.43741073048554,"NFYA","4800","nuclear transcription factor Y subunit alpha"
"ENSG00000117266",2.31082817713142,2.43811035787373,2.48730111453927,0.980223240210843,0.326975935104041,0.43741073048554,"CDK18","5129","cyclin dependent kinase 18"
"ENSG00000171448",132.336439241954,0.157175288001156,0.160421115906348,0.979766828781521,0.327201229545004,0.437672433427651,"ZBTB26","57684","zinc finger and BTB domain containing 26"
"ENSG00000108528",723.842358616785,-0.0730739542914733,0.0746272050495133,-0.979186534494902,0.32748782072131,0.438016073513028,"SLC25A11","8402","solute carrier family 25 member 11"
"ENSG00000168488",1867.28679293544,-0.0576264934959648,0.0588648248975713,-0.978963134541532,0.32759819515845,0.438123982176193,"ATXN2L","11273","ataxin 2 like"
"ENSG00000129595",1.91965416384416,1.3641806799986,1.39403843846254,0.978581825550762,0.327786642932751,0.438336275702874,"EPB41L4A","64097","erythrocyte membrane protein band 4.1 like 4A"
"ENSG00000198208",6.61985670171142,-0.706134409349869,0.721953304686178,-0.978088755555756,0.328030428695532,0.438622525373742,"RPS6KL1","83694","ribosomal protein S6 kinase like 1"
"ENSG00000166562",222.098543551663,0.127488856654862,0.130495150151406,0.976962412066228,0.328587761372089,0.439308830434519,"SEC11C","90701","SEC11 homolog C, signal peptidase complex subunit"
"ENSG00000196371",119.292294683749,0.163426141712945,0.167285220824701,0.976931141360062,0.328603243369618,0.439308830434519,"FUT4","2526","fucosyltransferase 4"
"ENSG00000131061",83.6123725032877,0.208978151823668,0.213928976471063,0.976857624763772,0.328639642995991,0.439317685309672,"ZNF341","84905","zinc finger protein 341"
"ENSG00000165716",21.8130782288333,0.368863914143197,0.377638290095519,0.976765131655208,0.328685442009546,0.439339102320061,"DIPK1B","138311","divergent protein kinase domain 1B"
"ENSG00000160993",150.690471011692,0.149894698893605,0.153478961829817,0.976646552117109,0.328744164068025,0.439377787540506,"ALKBH4","54784","alkB homolog 4, lysine demethylase"
"ENSG00000185269",3.65189420718635,0.957531364800769,0.980888750349387,0.976187528361092,0.328971542446074,0.439625230723053,"NOTUM","147111","notum, palmitoleoyl-protein carboxylesterase"
"ENSG00000135625",1.44662483840615,1.54593665158098,1.58387919144834,0.976044549311449,0.329042388233039,0.439625230723053,"EGR4","1961","early growth response 4"
"ENSG00000140009",1.44662483840615,1.54593665158098,1.58387919144834,0.976044549311449,0.329042388233039,0.439625230723053,"ESR2","2100","estrogen receptor 2"
"ENSG00000181467",814.901750886901,0.07566357667798,0.0775250546679789,0.975988691682049,0.329070068244561,0.439625230723053,"RAP2B","5912","RAP2B, member of RAS oncogene family"
"ENSG00000168938",538.952323125916,0.0847550268297699,0.0868416486920636,0.975972106774564,0.329078287115724,0.439625230723053,"PPIC","5480","peptidylprolyl isomerase C"
"ENSG00000001629",1420.90895552716,0.0565701068033851,0.057991879548583,0.975483244270315,0.329320609176495,0.439909123385243,"ANKIB1","54467","ankyrin repeat and IBR domain containing 1"
"ENSG00000109501",1764.72207953751,0.0527448396004278,0.0540880415763574,0.975166378060974,0.329477736905598,0.440079171673474,"WFS1","7466","wolframin ER transmembrane glycoprotein"
"ENSG00000145332",317.447911412419,-0.101753224554642,0.104361275393859,-0.975009400475662,0.329555596994021,0.440125840357057,"KLHL8","57563","kelch like family member 8"
"ENSG00000158864",1218.19338550617,0.0589707120795312,0.060486113779511,0.974946287580916,0.329586904029626,0.440125840357057,"NDUFS2","4720","NADH:ubiquinone oxidoreductase core subunit S2"
"ENSG00000139908",16.6742794001738,-0.434944237235883,0.446135311935928,-0.974915514641771,0.329602169588256,0.440125840357057,"TSSK4","283629","testis specific serine kinase 4"
"ENSG00000125458",124.260020118488,-0.157584380868476,0.161654498583147,-0.974822119085184,0.32964850320737,0.440147874780229,"NT5C","30833","5', 3'-nucleotidase, cytosolic"
"ENSG00000126870",271.53310353351,0.110126100648401,0.1130180332669,0.974411759478507,0.329852132963219,0.440379908581969,"DYNC2I1","55112","dynein 2 intermediate chain 1"
"ENSG00000160345",46.8601884510982,0.262468467562905,0.269640563038197,0.973401273923777,0.330353906017868,0.441009910368044,"C9orf116","138162","chromosome 9 open reading frame 116"
"ENSG00000251493",1074.31439069599,0.0694422035046852,0.0713940883539981,0.972660413567651,0.330722106025293,0.441461499348337,"FOXD1","2297","forkhead box D1"
"ENSG00000109065",502.099575095498,0.0821208084433522,0.0844517450880884,0.972399189119125,0.330851995193394,0.441594928268802,"NAT9","26151","N-acetyltransferase 9 (putative)"
"ENSG00000132570",67.3165478706862,-0.216089147118033,0.222784528021048,-0.96994683175493,0.332072994804266,0.443184528750985,"PCBD2","84105","pterin-4 alpha-carbinolamine dehydratase 2"
"ENSG00000130921",355.101847137569,-0.0972495275010761,0.100340275041701,-0.969197338363481,0.332446738827083,0.443643196875432,"MTRFR","91574","mitochondrial translation release factor in rescue"
"ENSG00000113615",1583.3203444606,-0.0551441064829389,0.0569041240890019,-0.969070473638956,0.33251002834622,0.443687524484048,"SEC24A","10802","SEC24 homolog A, COPII coat complex component"
"ENSG00000063854",380.493146274965,-0.0968372680097761,0.0999458961630941,-0.968896890491179,0.332596637081669,0.44376027578898,"HAGH","3029","hydroxyacylglutathione hydrolase"
"ENSG00000062650",1215.49686828474,-0.0581500273842919,0.0600206246447906,-0.968834092088027,0.332627973724894,0.44376027578898,"WAPL","23063","WAPL cohesin release factor"
"ENSG00000143375",8.80401837725624,-0.592757618489348,0.611859649125912,-0.968780371995681,0.332654781769427,0.44376027578898,"CGN","57530","cingulin"
"ENSG00000187553",0.928686137191094,1.95529037658834,2.01911962659087,0.968387583795465,0.332850838041744,0.443981671138947,"CYP26C1","340665","cytochrome P450 family 26 subfamily C member 1"
"ENSG00000197183",492.033106779479,-0.0830710492415327,0.0858076575290031,-0.968107644862052,0.332990612262269,0.444127959981695,"NOL4L","140688","nucleolar protein 4 like"
"ENSG00000102878",3.91731119605668,0.875402306380403,0.904607862360876,0.967714678154298,0.333186885455913,0.444349571365501,"HSF4","3299","heat shock transcription factor 4"
"ENSG00000212124",3.69945866162795,0.961897238047495,0.994126776447414,0.967580051997901,0.333254143704123,0.444399099440586,"TAS2R19","259294","taste 2 receptor member 19"
"ENSG00000243317",1263.07354348947,0.0576031221667092,0.0595500614543792,0.967305839152465,0.333391165544739,0.44454164088993,"STMP1","647087","short transmembrane mitochondrial protein 1"
"ENSG00000168675",2.23139503463175,1.23032384125682,1.2725819339175,0.966793420891501,0.33364731404634,0.444842984948463,"LDLRAD4","753","low density lipoprotein receptor class A domain containing 4"
"ENSG00000021300",4.5805971352639,0.827810609101932,0.856366476028608,0.966654618406942,0.333716720713425,0.444895319183688,"PLEKHB1","58473","pleckstrin homology domain containing B1"
"ENSG00000149346",92.4988849993651,0.18088226820836,0.187252163300436,0.965982261674302,0.334053057175499,0.445283344522884,"SLX4IP","128710","SLX4 interacting protein"
"ENSG00000198157",48.3106402564923,0.244469749349879,0.253086818983686,0.965952120033708,0.334068140200881,0.445283344522884,"HMGN5","79366","high mobility group nucleosome binding domain 5"
"ENSG00000214360",0.47215652280883,-2.49205309459105,2.58010117156105,-0.965874176586366,0.334107145521851,NA,"EFCAB9","285588","EF-hand calcium binding domain 9"
"ENSG00000187550",0.47215652280883,-2.49205309459105,2.58010117156105,-0.965874176586366,0.334107145521851,NA,"SBK2","646643","SH3 domain binding kinase family member 2"
"ENSG00000100211",181.977447349201,0.129407623377347,0.133995586698148,0.965760340068986,0.334164118125819,0.44537103873788,"CBY1","25776","chibby family member 1, beta catenin antagonist"
"ENSG00000148488",3.36653010050666,0.96088229112778,0.995645010057509,0.96508522758757,0.334502125389834,0.445781262578052,"ST8SIA6","338596","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"ENSG00000204936",0.831902865033415,-1.99455402749292,2.06734041703855,-0.964792257266514,0.334648874819072,0.445936551578811,"CD177","57126","CD177 molecule"
"ENSG00000136758",3695.41270398679,-0.0424399324558383,0.0440497244233774,-0.96345511830978,0.335319177184903,0.446789410294055,"YME1L1","10730","YME1 like 1 ATPase"
"ENSG00000255508",40.2727364328625,0.27274474604831,0.283217470377193,0.963022322334369,0.335536321169971,0.447038367576463,"TUT1","64852","terminal uridylyl transferase 1, U6 snRNA-specific"
"ENSG00000073464",78.5731475108124,-0.201028268325623,0.208782704883166,-0.962858817439491,0.335618379005066,0.447107319534153,"CLCN4","1183","chloride voltage-gated channel 4"
"ENSG00000106261",1787.00103711587,0.0559472337952711,0.058111521429335,0.962756307513033,0.335669832021217,0.447135491300201,"ZKSCAN1","7586","zinc finger with KRAB and SCAN domains 1"
"ENSG00000100784",14.1018366599545,0.464594927893604,0.482633621924133,0.962624456293339,0.335736019839024,0.447183283985282,"RPS6KA5","9252","ribosomal protein S6 kinase A5"
"ENSG00000070495",554.562994683899,-0.0788363451070881,0.0819239582768189,-0.962311230625627,0.335893289259103,0.447352373147572,"JMJD6","23210","jumonji domain containing 6, arginine demethylase and lysine hydroxylase"
"ENSG00000100150",152.4071686674,-0.145230167810148,0.150928767640223,-0.962243116940709,0.335927495158083,0.447357547031533,"DEPDC5","9681","DEP domain containing 5, GATOR1 subcomplex subunit"
"ENSG00000184260",1.75513886851349,-1.39526848755952,1.45067742872907,-0.961804781633577,0.336147675680463,0.447610361641657,"H2AC20","8338","H2A clustered histone 20"
"ENSG00000010310",7.7418529560927,0.702725420792133,0.730769792569058,0.961623520755648,0.336238752097432,0.447691232600444,"GIPR","2696","gastric inhibitory polypeptide receptor"
"ENSG00000174705",1623.72760234263,-0.052087668127854,0.0541726407271437,-0.961512442972991,0.336294572132482,0.447713904999192,"SH3PXD2B","285590","SH3 and PX domains 2B"
"ENSG00000165863",1.73482588858872,-1.3643501520163,1.41904607185729,-0.961455853389317,0.33632301244797,0.447713904999192,"C10orf82","143379","chromosome 10 open reading frame 82"
"ENSG00000168234",219.704431295817,-0.116662255387798,0.121345759900093,-0.961403640999475,0.336349254282837,0.447713904999192,"TTC39C","125488","tetratricopeptide repeat domain 39C"
"ENSG00000135750",27.9085617596237,0.339695776036546,0.353353555819001,0.961348118456602,0.336377161238718,0.447713904999192,"KCNK1","3775","potassium two pore domain channel subfamily K member 1"
"ENSG00000259030",3.56385582012441,-0.913555054865301,0.950696360571781,-0.960932525623489,0.336586095424515,0.447951583248538,"FPGT-TNNI3K","100526835","FPGT-TNNI3K readthrough"
"ENSG00000188060",3.60563573560067,-0.915294412183359,0.952856082347021,-0.960579912476245,0.3367634327915,0.448147171228086,"RAB42","115273","RAB42, member RAS oncogene family"
"ENSG00000205133",302.575653271248,0.106195706390318,0.110577790026932,0.960371032595724,0.336868511684816,0.448224672529282,"TRIQK","286144","triple QxxK/R motif containing"
"ENSG00000184292",1.36762054710168,1.56876364702333,1.63354452522672,0.960343365483472,0.336882431454331,0.448224672529282,"TACSTD2","4070","tumor associated calcium signal transducer 2"
"ENSG00000103044",19.3380676255434,-0.392835441743307,0.409127812641169,-0.960177796780217,0.336965739463206,0.448295087469806,"HAS3","3038","hyaluronan synthase 3"
"ENSG00000149091",1274.7562933198,-0.0600409601010676,0.0625753655604452,-0.959498351520944,0.337307749728328,0.44870963298997,"DGKZ","8525","diacylglycerol kinase zeta"
"ENSG00000003509",138.544192694167,-0.14507237984931,0.151272078483661,-0.959016239503711,0.337550564247194,0.448992158754337,"NDUFAF7","55471","NADH:ubiquinone oxidoreductase complex assembly factor 7"
"ENSG00000222038",1.67464198175023,-1.46683181626384,1.5298230222744,-0.958824514278191,0.337647157387999,0.44901680796304,"POTEJ","653781","POTE ankyrin domain family member J"
"ENSG00000152292",0.812658629919556,-1.99410669735536,2.07979803733644,-0.958798239808506,0.337660396119692,0.44901680796304,"SH2D6","284948","SH2 domain containing 6"
"ENSG00000173157",0.812658629919556,-1.99410669735536,2.07979803733644,-0.958798239808506,0.337660396119692,0.44901680796304,"ADAMTS20","80070","ADAM metallopeptidase with thrombospondin type 1 motif 20"
"ENSG00000126814",239.090702578608,-0.112589043023084,0.117544765847661,-0.957839698017693,0.338143597828424,0.449582532626815,"TRMT5","57570","tRNA methyltransferase 5"
"ENSG00000129691",566.553583983855,-0.0773766930893541,0.0807830375916577,-0.957833418947157,0.33814676457637,0.449582532626815,"ASH2L","9070","ASH2 like, histone lysine methyltransferase complex subunit"
"ENSG00000169155",238.224382769692,0.114113215717019,0.119236578324271,0.957031955468235,0.33855112611483,0.450079592241684,"ZBTB43","23099","zinc finger and BTB domain containing 43"
"ENSG00000101189",426.335376377306,0.0922110028061509,0.0964259178698948,0.95628856684122,0.338926464574078,0.450537981649334,"MRGBP","55257","MRG domain binding protein"
"ENSG00000167394",150.538670619466,-0.143978876865882,0.150579277419477,-0.956166607605587,0.338988067532934,0.450579274628911,"ZNF668","79759","zinc finger protein 668"
"ENSG00000161509",1.90370137397885,1.31050969512285,1.37091458609178,0.955938253497514,0.339103431037436,0.450692011667987,"GRIN2C","2905","glutamate ionotropic receptor NMDA type subunit 2C"
"ENSG00000115073",726.466683234459,0.0708906833333052,0.0741875455289582,0.955560435755809,0.339294358228452,0.450869142392381,"ACTR1B","10120","actin related protein 1B"
"ENSG00000157764",440.834422941372,0.0953296879107069,0.0997638331675887,0.955553579728306,0.339297823504311,0.450869142392381,"BRAF","673","B-Raf proto-oncogene, serine/threonine kinase"
"ENSG00000261884",8.86671695587669,0.598625664571135,0.626848084572123,0.954977257336197,0.339589198140532,0.451206499309059,NA,NA,NA
"ENSG00000155749",7.79910503545981,0.614612083072609,0.643619725250908,0.954930464309511,0.33961286260181,0.451206499309059,"FLACC1","130540","flagellum associated containing coiled-coil domains 1"
"ENSG00000066382",4.19286306742268,-0.864918005087411,0.906001964683187,-0.954653564564684,0.339752919710731,0.451351933856665,"MPPED2","744","metallophosphoesterase domain containing 2"
"ENSG00000165695",1.7506807092449,1.33199769477628,1.39538767866626,0.954571776102707,0.33979429575838,0.451366259081582,"AK8","158067","adenylate kinase 8"
"ENSG00000145040",15.7883632413582,-0.42677602746492,0.447418846395828,-0.953862428690262,0.340153283742027,0.451753379634044,"UCN2","90226","urocortin 2"
"ENSG00000185513",21.727657179624,0.381890515935575,0.400375615759544,0.953830605320702,0.340169394672775,0.451753379634044,"L3MBTL1","26013","L3MBTL histone methyl-lysine binding protein 1"
"ENSG00000151090",0.543274654303322,2.51717974891797,2.63906653267154,0.953814433154823,0.340177582196979,0.451753379634044,"THRB","7068","thyroid hormone receptor beta"
"ENSG00000176076",3.07811462284475,1.0132746377864,1.06283104553806,0.953373202674403,0.340401013820473,0.451997633277424,"KCNE5","23630","potassium voltage-gated channel subfamily E regulatory subunit 5"
"ENSG00000146232",267.5385903682,0.114716881799745,0.120332785421327,0.953330228317089,0.340422780329317,0.451997633277424,"NFKBIE","4794","NFKB inhibitor epsilon"
"ENSG00000187699",5.21767931553752,-0.791969068599471,0.831089894801316,-0.952928285560255,0.340626407482081,0.45222730279768,"C2orf88","84281","chromosome 2 open reading frame 88"
"ENSG00000181929",912.382869574611,0.0707946879542749,0.0743462935189751,0.95222888194428,0.340980916456401,0.452657228846297,"PRKAG1","5571","protein kinase AMP-activated non-catalytic subunit gamma 1"
"ENSG00000126759",2.64262206992341,1.05885479630168,1.11227255053571,0.951974222317809,0.3411100552596,0.452787922204241,"CFP","5199","complement factor properdin"
"ENSG00000169609",155.650422797743,0.13853031502247,0.145549729085789,0.951773087401751,0.341212073622637,0.452882595738429,"C15orf40","123207","chromosome 15 open reading frame 40"
"ENSG00000158869",3.12175990422228,0.990891515640376,1.04215995699131,0.950805592743221,0.341703072991984,0.453493490952931,"FCER1G","2207","Fc fragment of IgE receptor Ig"
"ENSG00000177363",11.4952549440025,-0.506238548272447,0.532726247400404,-0.950278967373559,0.341970523024725,0.453807617980464,"LRRN4CL","221091","LRRN4 C-terminal like"
"ENSG00000087274",5040.26784168272,-0.0380772580849027,0.0400780359302246,-0.950077946713624,0.342072647946336,0.453902315657904,"ADD1","118","adducin 1"
"ENSG00000167306",2.40752894825287,-1.16886886620905,1.23078871655601,-0.949690918096629,0.342269325787344,0.454122448980798,"MYO5B","4645","myosin VB"
"ENSG00000100890",91.8400386547226,0.179733499165732,0.189352593471571,0.949200092116603,0.342518854729292,0.45441071178797,"PRORP","9692","protein only RNase P catalytic subunit"
"ENSG00000163444",697.596859208521,-0.0692992868384688,0.073012527886593,-0.949142412191346,0.342548186017745,0.45441071178797,"TMEM183A","92703","transmembrane protein 183A"
"ENSG00000171224",4.20930872045835,-0.857023338329437,0.903173187195029,-0.948902547684217,0.342670178695398,0.454531674590659,"FAM241B","219738","family with sequence similarity 241 member B"
"ENSG00000167978",7662.05063451976,0.0400137612559495,0.0421872897360179,0.948479068134762,0.342885623930042,0.454776563777764,"SRRM2","23524","serine/arginine repetitive matrix 2"
"ENSG00000131725",560.092594487567,-0.0772220694182749,0.0814613829729289,-0.947959224359562,0.343150212804908,0.455085905134808,"WDR44","54521","WD repeat domain 44"
"ENSG00000138821",12.1633240067659,0.495843022372078,0.523096538366928,0.947899643763781,0.343180546328445,0.455085905134808,"SLC39A8","64116","solute carrier family 39 member 8"
"ENSG00000111490",7.07477646412834,0.657517432184787,0.693884566334127,0.947589071851719,0.343338691661305,0.455254700887111,"TBC1D30","23329","TBC1 domain family member 30"
"ENSG00000214413",144.726912680878,0.149935550468073,0.158245558325473,0.947486628090327,0.343390866931803,0.455282966455053,"BBIP1","92482","BBSome interacting protein 1"
"ENSG00000205339",4403.5096609677,-0.039305420880254,0.0414912440492998,-0.947318447081302,0.343476533589985,0.455355627332792,"IPO7","10527","importin 7"
"ENSG00000182405",88.6065464588082,-0.184219076926982,0.194578477282397,-0.946759782992958,0.343761199281789,0.455692069560064,"PGBD4","161779","piggyBac transposable element derived 4"
"ENSG00000254598",9.91585832940567,0.534381178092958,0.5646552507051,0.946384855937605,0.343952326745883,0.455898081039378,"CSNK2A3","283106","casein kinase 2 alpha 3"
"ENSG00000141499",177.13755757032,-0.128657931046778,0.135954083279888,-0.946333702842237,0.343978408440447,0.455898081039378,"WRAP53","55135","WD repeat containing antisense to TP53"
"ENSG00000179698",2.40914733156072,-1.09848669850999,1.16131597183373,-0.945898209576391,0.344200506785245,0.45615146655075,"WDR97","340390","WD repeat domain 97"
"ENSG00000006652",696.318898071838,-0.0731814236940788,0.0774088673922507,-0.945388121017837,0.344460764539651,0.456444301204839,"IFRD1","3475","interferon related developmental regulator 1"
"ENSG00000126353",6.63208618128805,0.675959005979924,0.715040341356549,0.945343873462466,0.344483346476609,0.456444301204839,"CCR7","1236","C-C motif chemokine receptor 7"
"ENSG00000107864",17.2997650819123,-0.410640705747915,0.434569643717836,-0.944936471481985,0.344691310279263,0.456678842659865,"CPEB3","22849","cytoplasmic polyadenylation element binding protein 3"
"ENSG00000128563",302.93467867193,0.102508132521519,0.108498210064486,0.944791001257927,0.344765586906333,0.456736236797704,"PRKRIP1","79706","PRKR interacting protein 1"
"ENSG00000162461",2.30616775618368,1.15470261817611,1.22305941370273,0.944109995997926,0.345113441759144,0.457156017212642,"SLC25A34","284723","solute carrier family 25 member 34"
"ENSG00000132855",0.883776761414048,1.9284293335339,2.04324812400458,0.943805752653451,0.345268920385196,0.457279860984127,"ANGPTL3","27329","angiopoietin like 3"
"ENSG00000170509",0.883776761414048,1.9284293335339,2.04324812400458,0.943805752653451,0.345268920385196,0.457279860984127,"HSD17B13","345275","hydroxysteroid 17-beta dehydrogenase 13"
"ENSG00000125247",136.716021112456,-0.149790178952799,0.158743343633652,-0.943599747391518,0.345374221385513,0.45737826607323,"TMTC4","84899","transmembrane O-mannosyltransferase targeting cadherins 4"
"ENSG00000186364",10.8413764164488,-0.528203018774682,0.560406148926069,-0.94253608706275,0.34591824435699,0.45805759982436,"NUDT17","200035","nudix hydrolase 17"
"ENSG00000167183",1.32746456093418,-1.63713331745204,1.73770012469219,-0.942126489023553,0.346127884153854,0.458281504568329,"PRR15L","79170","proline rich 15 like"
"ENSG00000188868",18.1427016844199,0.396118791699859,0.420470621559885,0.942084348795441,0.346149456886909,0.458281504568329,"ZNF563","147837","zinc finger protein 563"
"ENSG00000269335",172.975335074737,0.130210596654994,0.138251114524253,0.941841207595842,0.346273944230424,0.458396161133131,"IKBKG","8517","inhibitor of nuclear factor kappa B kinase regulatory subunit gamma"
"ENSG00000102763",447.517030584285,-0.0857893925970799,0.0910914774104375,-0.941793843243231,0.346298197911745,0.458396161133131,"VWA8","23078","von Willebrand factor A domain containing 8"
"ENSG00000215421",357.881890446591,-0.0932799620190273,0.0990889786172446,-0.941375754606816,0.346512333871368,0.458638465411157,"ZNF407","55628","zinc finger protein 407"
"ENSG00000160813",64.5112751672482,0.208949941885298,0.222016790703453,0.94114477208344,0.346630674276027,0.45875394404992,"PPP1R35","221908","protein phosphatase 1 regulatory subunit 35"
"ENSG00000129235",697.637366706377,0.0742510328170385,0.078911241188739,0.940943669095835,0.346733727303707,0.458849171462812,"TXNDC17","84817","thioredoxin domain containing 17"
"ENSG00000196890",2.1886749946515,1.1432802053318,1.21520536765384,0.940812339842691,0.346801036070351,0.458897083962508,"H2BU1","128312","H2B.U histone 1"
"ENSG00000109956",0.513065547199133,2.36648182949604,2.51670741974023,0.940308679083684,0.347059249000292,0.459156398829834,"B3GAT1","27087","beta-1,3-glucuronyltransferase 1"
"ENSG00000167261",0.513065547199133,2.36648182949604,2.51670741974023,0.940308679083684,0.347059249000292,0.459156398829834,"DPEP2","64174","dipeptidase 2"
"ENSG00000100077",112.84146988331,0.163011538596638,0.173410649539664,0.940031878257587,0.347201209206269,0.459303025251438,"GRK3","157","G protein-coupled receptor kinase 3"
"ENSG00000179403",108.929842536121,0.16540582799351,0.175993153732699,0.939842400032962,0.347298406400265,0.459390414921061,"VWA1","64856","von Willebrand factor A domain containing 1"
"ENSG00000178947",3.13677256958361,0.955005483230854,1.01631971250617,0.939670333536954,0.347386686846801,0.459464313890822,"SMIM10L2A","399668","small integral membrane protein 10 like 2A"
"ENSG00000204390",21.8441538228328,0.366241231980925,0.389779169818942,0.939612119731923,0.347416557256745,0.459464313890822,"HSPA1L","3305","heat shock protein family A (Hsp70) member 1 like"
"ENSG00000116990",9.80414026407317,0.535022636627816,0.569471723541726,0.939506940397917,0.347470530553959,0.459494506389989,"MYCL","4610","MYCL proto-oncogene, bHLH transcription factor"
"ENSG00000151694",524.136076524529,0.077701640820238,0.082714850818762,0.939391657617705,0.347529694611598,0.459531557115927,"ADAM17","6868","ADAM metallopeptidase domain 17"
"ENSG00000015171",1497.75916591772,-0.0538719599800577,0.0573659059667807,-0.93909368416937,0.347682646685904,0.459692604104653,"ZMYND11","10771","zinc finger MYND-type containing 11"
"ENSG00000135828",140.415133008677,0.144631466514279,0.1540352303898,0.938950564414883,0.347756126379913,0.459748556326993,"RNASEL","6041","ribonuclease L"
"ENSG00000068650",1073.80792490213,0.0643221967373997,0.0685193509059086,0.938744980607413,0.347861693277279,0.459846915385088,"ATP11A","23250","ATPase phospholipid transporting 11A"
"ENSG00000091106",7.01503488947186,0.629404963637003,0.670724327516765,0.938395906955189,0.348040988609263,0.460042711515953,"NLRC4","58484","NLR family CARD domain containing 4"
"ENSG00000135723",1029.69664675667,-0.0589724389677391,0.0628666771519498,-0.938055606552924,0.348215834266314,0.460232591486625,"FHOD1","29109","formin homology 2 domain containing 1"
"ENSG00000160075",1860.23851801681,0.0489568921049609,0.0522184942288691,0.93753933023015,0.348481202582008,0.460490816677631,"SSU72","29101","SSU72 homolog, RNA polymerase II CTD phosphatase"
"ENSG00000161040",7.39390155099597,-0.674424663213575,0.719365048849395,-0.937527704872928,0.3484871795462,0.460490816677631,"FBXL13","222235","F-box and leucine rich repeat protein 13"
"ENSG00000111877",84.3939060937919,0.191761427991849,0.204546974328159,0.937493349005505,0.348504843366031,0.460490816677631,"MCM9","254394","minichromosome maintenance 9 homologous recombination repair factor"
"ENSG00000113758",7182.47109859094,0.0355047391007915,0.0378943545622479,0.936940066955594,0.348789387672072,0.460825523928875,"DBN1","1627","drebrin 1"
"ENSG00000135248",1.30179942027099,-1.61039326033514,1.72023584384361,-0.936146788301397,0.349197615900152,0.461323569572962,"FAM71F1","84691","family with sequence similarity 71 member F1"
"ENSG00000198121",5216.78367901412,0.0422209006542899,0.0451309284862519,0.935520319887756,0.349520216421164,0.461708413741414,"LPAR1","1902","lysophosphatidic acid receptor 1"
"ENSG00000196460",65.2073046124525,-0.216281273025939,0.231276515288123,-0.935163143376218,0.349704229467462,0.461910134428195,"RFX8","731220","regulatory factor X8"
"ENSG00000152439",142.52679671502,0.147648786044491,0.157932777782871,0.934883740520805,0.34984821731372,0.462058956068984,"ZNF773","374928","zinc finger protein 773"
"ENSG00000144355",23.8719127314774,-0.353222929812346,0.377992718468862,-0.934470196259729,0.350061402813493,0.462299135079688,"DLX1","1745","distal-less homeobox 1"
"ENSG00000217555",6.6219499798423,0.639039223355232,0.683966507526514,0.934313619633576,0.350142140869872,0.462364373614436,"CKLF","51192","chemokine like factor"
"ENSG00000124713",3.78005792555452,0.916283207395259,0.980855477612777,0.934167396021812,0.350217551105849,0.46241271187008,"GNMT","27232","glycine N-methyltransferase"
"ENSG00000163092",20.319545912779,0.373438073514791,0.399774798096187,0.934121098411361,0.350241429791795,0.46241271187008,"XIRP2","129446","xin actin binding repeat containing 2"
"ENSG00000106638",839.315913136982,-0.0700361318095009,0.0750339191961711,-0.933392958275258,0.350617114810033,0.462867297056838,"TBL2","26608","transducin beta like 2"
"ENSG00000178343",53.1092410266543,-0.244743014948278,0.262321605423824,-0.932988400070419,0.350825957615927,0.463072165009238,"SHISA3","152573","shisa family member 3"
"ENSG00000167173",235.735635349551,0.110709108663148,0.11866300102627,0.932970746615776,0.350835072554783,0.463072165009238,"C15orf39","56905","chromosome 15 open reading frame 39"
"ENSG00000106571",316.358112026004,-0.0967763195904325,0.103778841388592,-0.932524571439958,0.351065494274587,0.463334851286095,"GLI3","2737","GLI family zinc finger 3"
"ENSG00000198707",415.817304734883,-0.0877563934021578,0.0941255537812839,-0.932333355573918,0.351164274727455,0.463423766487377,"CEP290","80184","centrosomal protein 290"
"ENSG00000144847",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"IGSF11","152404","immunoglobulin superfamily member 11"
"ENSG00000102048",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"ASB9","140462","ankyrin repeat and SOCS box containing 9"
"ENSG00000136573",0.471447616670633,2.2709414700508,2.43629419615556,0.932129409344044,0.351269650985181,NA,"BLK","640","BLK proto-oncogene, Src family tyrosine kinase"
